id,WorldPortIndexNumber,CountryCode,Latitude,Longitude,SuppliesFuelOil,SuppliesDieselOil,Repairs
2205,29005.0,Germany,54.8,9.433333,Yes,Yes,Major
2206,28640.0,Latvia,56.516667,21.016667,Yes,Unknown,Limited
2207,30120.0,Denmark,55.25,9.5,Yes,Yes,Limited
2208,28550.0,Estonia,58.383351,24.480001,Yes,Yes,Limited
2209,30190.0,Denmark,55.716667,9.55,Yes,Yes,Limited
2210,28950.0,Germany,54.483333,9.833333,Unknown,Yes,None
2211,29940.0,Denmark,55.1,10.25,Yes,Yes,Limited
2212,29790.0,Denmark,54.916667,10.333333,Yes,Yes,Limited
2213,28660.0,Lithuania,55.716667,21.116667,Yes,Unknown,Moderate
2214,28520.0,Estonia,58.866684,23.048341,Yes,Unknown,EmergencyOnly
2215,46855.0,SouthAfrica,-28.81,32.09833333,Yes,Yes,Limited
2216,28740.0,Poland,54.533333,18.55,Yes,Unknown,Major
2217,28710.0,Poland,54.35,18.666667,Yes,Yes,Major
2218,28790.0,Poland,54.433333,16.416667,Yes,Unknown,Limited
2219,28800.0,Poland,54.216667,15.55,Yes,Yes,Limited
2220,29930.0,Denmark,55.266667,9.883333,Yes,Yes,Limited
2221,29085.0,Denmark,55.066667,15.133333,Yes,Yes,Moderate
2222,29880.0,Denmark,55.416667,10.383333,Yes,Yes,Moderate
2223,24960.0,Sweden,57.383333,18.2,Yes,Yes,Limited
2224,62130.0,Japan,33.883333,130.883333,Yes,Yes,Major
2225,41045.0,Croatia,45.216667,14.55,Yes,Yes,Unknown
2226,40100.0,Italy,38.2,15.566667,Yes,Yes,Major
2227,30725.0,Germany,53.916667,9.516667,Yes,Yes,Limited
2228,35750.0,France,50.966667,1.85,Yes,Yes,Major
2229,35740.0,France,51.0,2.116667,Yes,Yes,Limited
2230,5480.0,UnitedStates,47.75,-90.333333,Yes,Yes,Limited
2231,4800.0,UnitedStates,41.883333,-87.6,Yes,Yes,Major
2232,12935.0,Brazil,-23.016667,-44.033333,No,No,None
2233,10120.0,Cuba,23.05,-81.2,No,No,Limited
2234,2975.0,Canada,45.883333,-73.2,Unknown,Unknown,Unknown
2235,29720.0,Denmark,54.666667,11.733333,Unknown,Unknown,Limited
2236,52090.0,Indonesia,0.5,123.05,Unknown,Unknown,Limited
2237,25760.0,Sweden,61.65,17.083333,Yes,Unknown,Limited
2238,5350.0,UnitedStates,47.466667,-87.866667,Yes,Unknown,Limited
2239,13710.0,Argentina,-34.15,-58.966667,Yes,Yes,Limited
2240,45814.0,Mauritania,18.033333,-16.033333,Unknown,Unknown,None
2241,36220.0,France,48.533333,-2.75,Yes,Yes,Limited
2242,60000.0,China,32.083333,118.75,Yes,Yes,Limited
2243,9080.0,UnitedStates,29.833333,-93.966667,Yes,Yes,Major
2244,400.0,Iceland,65.266667,-14.0,Yes,Yes,Moderate
2245,13670.0,Argentina,-33.583333,-59.816667,Yes,No,Limited
2246,18820.0,Canada,50.383333,-127.45,Yes,Yes,Limited
2247,60060.0,China,30.583333,114.283333,No,Yes,Moderate
2248,55740.0,CookIslands,-21.2,-159.783333,Yes,Unknown,Limited
2249,47900.0,Eritrea,15.616667,39.466667,Unknown,Yes,Limited
2250,46305.0,EquatorialGuinea,1.866667,9.766667,No,No,EmergencyOnly
2251,45165.0,Egypt,31.166667,29.833333,Yes,Yes,Major
2252,42920.0,Greece,37.433333,24.95,Yes,Yes,Major
2253,42200.0,Greece,38.033333,23.55,Yes,Yes,Major
2254,35732.0,France,51.066667,2.35,Yes,Yes,Limited
2255,18441.0,Canada,50.066667,-125.283333,Yes,Yes,Unknown
2256,14500.0,Chile,-33.033333,-71.616667,Yes,Yes,Major
2257,14340.0,Chile,-39.8,-73.25,Yes,Yes,Moderate
2258,5740.0,Canada,46.183333,-62.533333,Yes,Yes,Limited
2259,10270.0,Cuba,20.683333,-75.333333,No,No,None
2260,10100.0,Cuba,23.133333,-82.366667,Yes,Yes,Major
2261,4230.0,Canada,46.283333,-83.783333,Yes,Unknown,Limited
2262,4170.0,Canada,45.916667,-82.466667,Yes,Yes,Limited
2263,4050.0,Canada,45.766667,-80.566667,Yes,Unknown,Limited
2264,3050.0,Canada,43.25,-79.85,Yes,Yes,Major
2265,2740.0,Canada,44.233333,-76.5,Yes,Yes,Moderate
2266,18630.0,Canada,48.8,-123.2,Unknown,Yes,Unknown
2267,46330.0,EquatorialGuinea,3.5,8.566667,Yes,Yes,Limited
2268,2310.0,Canada,45.466667,-74.083333,Unknown,Unknown,Unknown
2269,2420.0,Canada,45.65,-74.933333,Unknown,Unknown,Unknown
2270,2510.0,Canada,45.483333,-75.65,Unknown,Unknown,Unknown
2271,2530.0,Canada,45.433333,-75.7,Unknown,Unknown,Unknown
2272,10230.0,Cuba,20.833333,-75.733333,Unknown,Unknown,None
2273,5130.0,Canada,46.733333,-84.5,Unknown,Unknown,Unknown
2274,42760.0,Greece,39.1,26.566667,Yes,Yes,Limited
2275,42820.0,Greece,38.366667,26.133333,Unknown,Yes,Limited
2276,30720.0,Germany,53.9,9.15,Yes,Yes,Unknown
2277,42310.0,Greece,38.45,23.6,Unknown,Unknown,Unknown
2278,43030.0,Greece,36.716667,24.45,Unknown,Unknown,None
2279,43155.0,Greece,35.2,25.716667,Yes,Yes,Limited
2280,43250.0,Greece,36.9,27.283333,Unknown,Unknown,Limited
2281,47310.0,Comoros,-12.266667,43.75,Unknown,Unknown,None
2282,48030.0,Egypt,29.65,32.366667,Unknown,Yes,Unknown
2283,5180.0,Canada,48.65,-86.316667,Unknown,Unknown,Unknown
2284,27610.0,Finland,63.283333,22.233333,Unknown,Unknown,EmergencyOnly
2285,18525.0,Canada,49.133333,-123.85,Unknown,Unknown,Unknown
2286,6170.0,Canada,45.183333,-61.65,Unknown,Yes,Unknown
2287,56015.0,FrenchPolynesia,-8.933333,-140.083333,No,Yes,Unknown
2288,57825.0,China,23.05,113.5,Yes,Yes,Limited
2289,20498.0,Canada,68.783333,-114.766667,Unknown,Unknown,Unknown
2290,14560.0,Chile,-29.966667,-71.366667,Yes,Yes,Limited
2291,15645.0,ElSalvador,13.583333,-89.866667,Yes,Yes,None
2292,18916.0,Canada,52.6,-128.516667,Unknown,Yes,Unknown
2293,2370.0,Canada,45.583333,-74.466667,Unknown,Unknown,Unknown
2294,2390.0,Canada,45.616667,-74.616667,Unknown,Unknown,Unknown
2295,2400.0,Canada,45.65,-74.866667,Unknown,Unknown,Unknown
2296,2480.0,Canada,45.516667,-75.4,Unknown,Unknown,Unknown
2297,2490.0,Canada,45.533333,-75.416667,Unknown,Unknown,Unknown
2298,2550.0,Canada,45.316667,-73.883333,Unknown,Unknown,Unknown
2299,2830.0,Canada,44.2,-76.733333,Unknown,Unknown,Unknown
2300,4120.0,Canada,45.75,-81.8,Unknown,Unknown,Unknown
2301,10585.0,CaymanIslands,19.75,-79.75,Yes,Yes,Limited
2302,11050.0,DominicanRepublic,18.216667,-70.516667,Unknown,Unknown,Unknown
2303,45151.0,Egypt,31.483333,31.75,Yes,No,None
2304,46340.0,EquatorialGuinea,1.083333,9.7,Unknown,Unknown,Unknown
2305,46451.0,Gabon,-3.75,10.516667,Unknown,Unknown,Unknown
2306,47320.0,Comoros,-12.15,44.4,No,No,None
2307,47340.0,Comoros,-12.783333,45.25,Yes,Yes,Limited
2308,29555.0,Denmark,55.233333,11.75,Yes,Yes,Limited
2309,28496.0,Estonia,59.45087,24.6722,Yes,Yes,EmergencyOnly
2310,28498.0,Estonia,59.45454,24.66745,Yes,Yes,EmergencyOnly
2311,28492.0,Estonia,59.4570562,24.70300272,Yes,Unknown,Limited
2312,14635.0,Chile,-27.083333,-70.866667,No,No,Limited
2313,2430.0,Canada,45.616667,-75.016667,Unknown,Unknown,Unknown
2314,14250.0,Chile,-42.15,-73.483333,Unknown,Unknown,Limited
2315,3330.0,Canada,41.816667,-82.666667,Unknown,Unknown,Unknown
2316,41950.0,Greece,36.75,22.566667,No,No,Unknown
2317,18090.0,Canada,49.133333,-123.183333,Unknown,Yes,Unknown
2318,14630.0,Chile,-27.05,-70.833333,No,Yes,Limited
2319,15490.0,CostaRica,9.433333,-84.166667,Yes,Yes,Limited
2320,41910.0,Greece,36.9,21.666667,No,No,Unknown
2321,2300.0,Canada,45.4,-74.033333,Unknown,Unknown,Unknown
2322,3095.0,Canada,43.183333,-79.283333,Yes,Yes,Limited
2323,2880.0,Canada,44.016667,-77.133333,Yes,Yes,Unknown
2324,3110.0,Canada,43.166667,-79.066667,Unknown,Unknown,Unknown
2325,44910.0,Cyprus,35.133333,32.833333,No,No,Limited
2326,36850.0,France,47.283333,-2.2,Yes,Yes,Major
2327,3810.0,Canada,44.75,-81.133333,Yes,Unknown,Limited
2328,15275.0,Ecuador,-2.283333,-79.9,Yes,Yes,Limited
2329,40980.0,Croatia,45.05,14.066667,Yes,Yes,Unknown
2330,14470.0,Chile,-33.583333,-71.616667,Yes,Yes,Moderate
2331,45172.0,Egypt,31.1,29.616667,No,No,None
2332,38770.0,France,43.383333,4.816667,Yes,Yes,Limited
2333,42860.0,Greece,37.683333,26.95,No,No,None
2334,2990.0,Canada,43.85,-78.933333,Yes,Unknown,Limited
2335,14800.0,Chile,-18.466667,-70.333333,Yes,Yes,Limited
2336,29905.0,Denmark,55.516667,9.616667,Yes,Unknown,Unknown
2337,39100.0,France,41.916667,8.75,Yes,Yes,Limited
2338,2340.0,Canada,45.566667,-74.333333,Unknown,Unknown,Unknown
2339,2590.0,Canada,45.133333,-74.366667,Unknown,Unknown,Unknown
2340,46310.0,EquatorialGuinea,3.8,8.083333,No,No,Unknown
2341,45963.0,CoteD'Ivoire,4.733333,-6.616667,Yes,Yes,Unknown
2342,4220.0,Canada,46.25,-83.566667,Yes,Yes,Unknown
2343,2470.0,Canada,45.55,-75.3,Unknown,Unknown,Unknown
2344,35840.0,France,49.483333,0.116667,Yes,Yes,Major
2345,14100.0,Chile,-53.166667,-70.9,Yes,Yes,Moderate
2346,14000.0,FalklandIslands(IslasMalvinas),-51.7,-57.833333,Yes,Unknown,Moderate
2347,45990.0,CoteD'Ivoire,5.233333,-3.966667,Yes,Yes,Moderate
2348,44345.0,Georgia,42.1,41.716667,No,No,Moderate
2349,39090.0,France,41.683333,8.9,Yes,Yes,None
2350,2330.0,Canada,45.533333,-74.2,Unknown,Unknown,Unknown
2351,35950.0,France,49.65,-1.633333,Yes,Yes,Major
2352,3760.0,Canada,44.5,-81.383333,Yes,Yes,Moderate
2353,2570.0,Canada,45.25,-74.25,Unknown,Unknown,Unknown
2354,14330.0,Chile,-39.866667,-73.433333,Unknown,Yes,Limited
2355,2460.0,Canada,45.6,-75.233333,Unknown,Unknown,Unknown
2356,2730.0,Canada,44.2,-76.433333,Unknown,Unknown,Unknown
2357,35850.0,France,49.45,1.066667,Yes,Yes,Major
2358,2600.0,Canada,45.133333,-74.5,Unknown,Unknown,Unknown
2359,47985.0,Egypt,27.833333,33.6,No,No,None
2360,11390.0,CaribbeanNetherlands,17.483333,-62.983333,Yes,Yes,Limited
2361,48060.0,Egypt,29.033333,33.116667,No,Unknown,Limited
2362,10320.0,Cuba,19.983333,-75.133333,Yes,Yes,Unknown
2363,11000.0,DominicanRepublic,19.2,-69.333333,Yes,Unknown,None
2364,28920.0,Germany,54.366667,10.983333,Yes,Yes,Limited
2365,28890.0,Germany,53.883333,10.7,Unknown,Unknown,Major
2366,29490.0,Denmark,55.683333,11.1,Yes,Yes,Moderate
2367,28955.0,Germany,54.666667,9.933333,Yes,Yes,Limited
2368,24790.0,Sweden,56.35,16.416667,Yes,Unknown,Limited
2369,62118.0,Japan,33.933333,130.833333,Yes,Unknown,Moderate
2370,61480.0,Japan,35.066667,136.866667,Yes,Yes,Major
2371,48090.0,Jordan,29.516667,35.0,Yes,Yes,Moderate
2372,45320.0,Libya,32.366667,15.216667,Yes,No,Limited
2373,45290.0,Libya,30.85,20.05,No,No,EmergencyOnly
2374,45280.0,Libya,32.116667,20.05,Yes,Yes,Moderate
2375,50045.0,Indonesia,0.85,104.6,No,No,Limited
2376,48480.0,Iran,26.783333,53.333333,Yes,Yes,None
2377,48390.0,Iraq,29.783333,48.8,No,No,None
2378,48360.0,Kuwait,29.016667,48.166667,Yes,Yes,None
2379,40250.0,Italy,37.216667,15.233333,Yes,Yes,Limited
2380,50340.0,Indonesia,-5.883333,107.716667,No,No,None
2381,45323.0,Libya,32.666667,14.25,Yes,Yes,Limited
2382,45337.0,Libya,33.9,12.65,Yes,Yes,Unknown
2383,450.0,Iceland,64.933333,-14.016667,No,Yes,Limited
2384,480.0,Iceland,64.25,-15.233333,Yes,Yes,Limited
2385,10930.0,Haiti,19.766667,-72.2,Yes,Unknown,None
2386,11380.0,Guadeloupe,17.9,-62.85,Unknown,Unknown,None
2387,61875.0,Japan,38.016667,139.233333,Yes,Yes,Limited
2388,45850.0,Guinea,10.633333,-14.616667,Yes,Yes,None
2389,45857.0,Guinea,9.166667,-13.2,Unknown,Unknown,Unknown
2390,48361.0,Kuwait,29.066667,48.166667,Yes,Yes,Limited
2391,48540.0,Iran,25.633333,57.766667,No,No,EmergencyOnly
2392,51850.0,Indonesia,-2.616667,116.3,Unknown,Unknown,EmergencyOnly
2393,52760.0,Indonesia,-3.283333,127.083333,Unknown,Unknown,Unknown
2394,51330.0,Indonesia,-8.35,122.983333,Unknown,Unknown,EmergencyOnly
2395,51340.0,Indonesia,-8.833333,121.65,Unknown,Unknown,EmergencyOnly
2396,45110.0,Israel,31.666667,34.5,No,No,Limited
2397,45220.0,Libya,32.083333,23.983333,Yes,Yes,Unknown
2398,45330.0,Libya,32.9,13.183333,Yes,Unknown,Limited
2399,48406.0,Iraq,30.133333,47.916667,Yes,Unknown,Unknown
2400,48530.0,Iran,27.1,56.45,Unknown,Unknown,Unknown
2401,48535.0,Iran,25.9,54.55,Unknown,No,None
2402,50518.0,Indonesia,3.366667,99.483333,Yes,Unknown,Unknown
2403,605.0,Greenland,61.233333,-48.1,Yes,Yes,Limited
2404,10600.0,Jamaica,18.45,-78.166667,Yes,Unknown,Limited
2405,51736.0,Malaysia,4.683333,118.25,No,Unknown,None
2406,51860.0,Indonesia,-3.233333,116.216667,Unknown,Unknown,Limited
2407,52230.0,Indonesia,-1.983333,121.333333,Unknown,Unknown,EmergencyOnly
2408,52260.0,Indonesia,-5.466667,122.616667,Unknown,Unknown,EmergencyOnly
2409,53100.0,Indonesia,-2.933333,132.283333,No,No,None
2410,56025.0,Kiribati,-2.833333,-171.716667,Unknown,Yes,Limited
2411,61642.0,Japan,34.183333,132.516667,Yes,Unknown,Limited
2412,61820.0,Japan,36.183333,136.1,Yes,Unknown,Limited
2413,34020.0,Ireland,53.8,-9.533333,Yes,Yes,None
2414,45296.0,Libya,30.516667,18.566667,No,No,None
2415,15570.0,Honduras,13.4,-87.45,No,No,Limited
2416,51720.0,Malaysia,5.833333,118.116667,No,Yes,Limited
2417,61353.0,Japan,37.833333,140.95,Yes,Unknown,Limited
2418,11450.0,Guadeloupe,16.233333,-61.533333,Yes,Unknown,Limited
2419,50805.0,Indonesia,1.35,102.166667,No,Unknown,Unknown
2420,11670.0,Grenada,12.05,-61.75,Unknown,Yes,Unknown
2421,52270.0,Indonesia,-4.85,122.733333,Unknown,Unknown,EmergencyOnly
2422,48468.0,Iran,29.016667,49.483333,No,No,None
2423,51584.0,Malaysia,2.15,111.35,Yes,Unknown,Limited
2424,51803.0,Indonesia,0.366667,117.566667,No,Unknown,Unknown
2425,51504.0,Indonesia,-4.666667,106.65,No,Unknown,None
2426,50300.0,Indonesia,-2.983333,104.833333,Yes,Yes,Limited
2427,10880.0,Haiti,18.55,-72.35,Yes,Unknown,None
2428,59385.0,Philippines,8.233333,126.316667,Yes,Yes,Limited
2429,48295.0,Qatar,25.683333,52.416667,No,Yes,None
2430,48140.0,SaudiArabia,21.483333,39.183333,Yes,Yes,Major
2431,47160.0,Somalia,2.033333,45.35,Yes,No,None
2432,47150.0,Somalia,1.716667,44.783333,No,No,Unknown
2433,46235.0,Nigeria,4.0,7.766667,No,No,Unknown
2434,43590.0,Romania,45.25,27.983333,Yes,Yes,Limited
2435,14860.0,Peru,-17.0,-72.116667,No,Yes,Limited
2436,11640.0,SaintVincentandtheGrenadinesWindwardIslands,13.15,-61.233333,Yes,Yes,Limited
2437,46161.0,Nigeria,5.166667,5.183333,Yes,Yes,None
2438,46206.0,Nigeria,4.183333,7.233333,No,Unknown,None
2439,57275.0,NewCaledonia,-21.383333,165.816667,Unknown,Unknown,Unknown
2440,23465.0,Norway,59.266667,5.183333,Unknown,Unknown,Limited
2441,11550.0,Martinique,14.6,-61.066667,Yes,Unknown,Limited
2442,57890.0,Taiwan,25.133333,121.766667,Yes,Yes,Major
2443,57953.0,Taiwan,23.783333,120.166667,Yes,Yes,Limited
2444,60330.0,SouthKorea,35.983333,126.616667,Yes,Yes,Limited
2445,44180.0,Russia,44.883333,37.316667,Unknown,Unknown,None
2446,56840.0,PapuaNewGuinea,-5.3,150.983333,Unknown,Yes,Unknown
2447,14060.0,SouthGeorgiaandSouthSandwichIslands,-54.266667,-36.5,Unknown,Unknown,Unknown
2448,28310.0,Russia,60.616667,28.566667,Yes,Unknown,Limited
2449,27130.0,Sweden,65.016667,21.383333,Unknown,Unknown,Unknown
2450,59670.0,Philippines,8.333333,123.866667,Yes,Unknown,Unknown
2451,14960.0,Peru,-11.75,-77.183333,Unknown,Unknown,Unknown
2452,15200.0,Peru,-4.45,-81.283333,Unknown,Unknown,Limited
2453,44210.0,Russia,44.55,38.066667,Yes,Unknown,Unknown
2454,11160.0,PuertoRico,18.333333,-65.633333,Unknown,Unknown,Limited
2455,46670.0,SaintHelenaAscensionandTristandaCunha,-7.933333,-14.416667,No,No,Limited
2456,56350.0,MarshallIslands,11.333333,162.333333,Yes,Unknown,Limited
2457,57437.0,Thailand,12.666667,101.166667,Yes,Unknown,Unknown
2458,48106.0,SaudiArabia,27.566667,35.533333,Unknown,Unknown,Unknown
2459,55230.0,NewZealand,-36.933333,174.783333,Yes,Yes,Moderate
2460,38190.0,Spain,28.95,-13.533333,Yes,Unknown,Limited
2461,58740.0,Philippines,10.133333,124.833333,Unknown,Yes,Unknown
2462,48235.0,Oman,19.67325258,57.71690892,Unknown,Unknown,Major
2463,56370.0,MarshallIslands,8.716667,167.733333,Yes,Unknown,Limited
2464,21315.0,Norway,69.52562925,19.00754929,Unknown,Unknown,Unknown
2465,46195.0,Nigeria,4.233333,8.033333,Yes,No,None
2466,14840.0,Peru,-17.633333,-71.366667,No,No,Limited
2467,47700.0,Reunion,-21.35,55.466667,Unknown,Unknown,Limited
2468,47680.0,Reunion,-20.866667,55.45,Unknown,Unknown,Unknown
2469,28410.0,Russia,59.666667,28.316667,Unknown,Unknown,EmergencyOnly
2470,15210.0,Peru,-4.25,-81.233333,Yes,Unknown,Unknown
2471,27250.0,Sweden,65.9,22.65,Yes,Unknown,Unknown
2472,46171.0,Nigeria,5.716667,4.833333,No,Unknown,Unknown
2473,14980.0,Peru,-11.116667,-77.616667,No,Yes,Limited
2474,28370.0,Russia,59.933333,30.3,Yes,Unknown,Major
2475,14950.0,Peru,-12.05,-77.15,Yes,Yes,Major
2476,45821.0,Senegal,14.7,-17.283333,No,No,Unknown
2477,11110.0,PuertoRico,18.466667,-66.116667,Yes,Yes,Major
2478,47220.0,Seychelles,-4.616667,55.45,Yes,Yes,None
2479,13250.0,Paraguay,-25.266667,-57.683333,Yes,Yes,Unknown
2480,44140.0,Russia,45.35,37.35,Yes,Yes,Limited
2481,11280.0,PuertoRico,17.966667,-66.916667,Yes,No,Limited
2482,45720.0,Morocco,35.25,-3.916667,Unknown,Unknown,Limited
2483,11260.0,PuertoRico,17.983333,-66.616667,Yes,Yes,Limited
2484,46200.0,Nigeria,4.25,5.616667,No,No,None
2485,11270.0,PuertoRico,18.016667,-66.766667,Unknown,Yes,None
2486,55320.0,NewZealand,-43.6,172.716667,Yes,Unknown,Major
2487,59070.0,Philippines,10.483333,123.416667,Yes,Unknown,Limited
2488,56530.0,NorthernMarianaIslands,14.966667,145.616667,No,Yes,EmergencyOnly
2489,58800.0,Philippines,11.05,124.383333,Unknown,Unknown,Unknown
2490,56975.0,SolomonIslands,-8.216667,157.183333,No,No,Unknown
2491,57434.0,Thailand,10.083333,101.416667,No,Unknown,Limited
2492,57460.0,Thailand,13.116667,100.883333,Yes,Yes,Limited
2493,11370.0,SintMaarten,18.016667,-63.05,No,No,None
2494,58640.0,Philippines,11.6,125.433333,Yes,Unknown,Unknown
2495,57443.0,Thailand,12.633333,101.3,Yes,Unknown,Unknown
2496,47946.0,Sudan,19.133333,37.35,Unknown,Unknown,Unknown
2497,48282.0,UnitedArabEmirates,24.2,52.7,Yes,Yes,None
2498,45440.0,Tunisia,37.283333,9.883333,Yes,Unknown,Moderate
2499,43900.0,Ukraine,45.35,36.483333,Yes,Yes,Limited
2500,43850.0,Ukraine,45.016667,35.433333,Yes,Yes,Limited
2501,43645.0,Ukraine,46.3,30.65,Yes,Yes,Moderate
2502,35290.0,UnitedKingdom,50.15,-5.066667,Yes,Yes,Moderate
2503,35015.0,UnitedKingdom,51.55,-2.983333,Yes,Yes,Major
2504,45808.0,WesternSahara,23.7,-15.916667,Yes,Yes,Limited
2505,48198.0,Yemen,15.816667,52.2,Unknown,Yes,None
2506,10025.0,TurksandCaicosIslands,21.5,-71.533333,Yes,Yes,Unknown
2507,12210.0,Venezuela,10.233333,-64.566667,Yes,Unknown,Limited
2508,32980.0,UnitedKingdom,56.95,-7.483333,Yes,Unknown,Unknown
2509,43370.0,Turkey,40.183333,26.366667,Unknown,Unknown,Limited
2510,43435.0,Turkey,41.116667,29.05,Unknown,Unknown,Moderate
2511,57655.0,Vietnam,10.316667,107.066667,Yes,Yes,Unknown
2512,48202.0,Yemen,14.733333,49.5,No,No,None
2513,48216.0,Yemen,13.966667,48.183333,Unknown,Unknown,Unknown
2514,44625.0,Turkey,40.733333,29.816667,Yes,Yes,Moderate
2515,44802.0,Turkey,36.866667,36.133333,Yes,Yes,Unknown
2516,45809.0,WesternSahara,27.083333,-13.433333,No,Unknown,None
2517,43700.0,Ukraine,46.183333,30.366667,Yes,Yes,Limited
2518,45370.0,Tunisia,33.883333,10.85,Unknown,Unknown,Unknown
2519,45390.0,Tunisia,34.733333,10.766667,Yes,Yes,Moderate
2520,57520.0,Vietnam,10.216667,103.966667,Unknown,Unknown,EmergencyOnly
2521,48274.0,UnitedArabEmirates,25.466667,55.483333,No,No,None
2522,31390.0,UnitedKingdom,51.4,0.55,Unknown,Unknown,Limited
2523,48271.0,UnitedArabEmirates,25.416667,55.366667,Yes,Yes,Moderate
2524,11750.0,TrinidadandTobago,10.4,-61.5,Yes,Yes,Limited
2525,45460.0,Tunisia,36.966667,8.766667,Unknown,Unknown,Unknown
2526,43673.0,Ukraine,46.833333,31.933333,Unknown,Unknown,Unknown
2527,13130.0,Uruguay,-34.433333,-57.45,Unknown,Unknown,Unknown
2528,57610.0,Vietnam,11.883333,109.166667,Unknown,Unknown,Unknown
2529,48152.0,Yemen,15.3,42.666667,No,No,None
2530,48650.0,India,22.57305556,70.04555556,Yes,Unknown,Limited
2531,48605.0,Pakistan,24.766667,67.35,Yes,Yes,Limited
2532,48600.0,Pakistan,24.783333,66.983333,Yes,Yes,Limited
2533,48617.0,India,22.72833333,69.70666667,Yes,Yes,Limited
2534,48670.0,India,22.46805556,69.07972222,Yes,Unknown,Limited
2535,8170.0,UnitedStates,38.333333,-75.083333,Unknown,Yes,Moderate
2536,7920.0,UnitedStates,40.566667,-74.216667,Yes,Yes,Limited
2537,7895.0,UnitedStates,40.633333,-74.2,Yes,Yes,Limited
2538,7690.0,UnitedStates,42.216667,-73.85,Yes,Yes,Major
2539,7680.0,UnitedStates,41.933333,-73.966667,Yes,Yes,Moderate
2540,7660.0,UnitedStates,41.5,-74.0,Yes,Yes,Moderate
2541,7520.0,UnitedStates,41.35,-72.383333,Yes,Yes,Limited
2542,7510.0,UnitedStates,41.516667,-72.083333,Yes,Yes,Unknown
2543,7450.0,UnitedStates,41.066667,-71.933333,Unknown,Yes,Unknown
2544,56272.0,UnitedStates,21.316667,-158.116667,Yes,Yes,Major
2545,56260.0,UnitedStates,21.083333,-157.033333,Yes,Yes,EmergencyOnly
2546,56200.0,UnitedStates,20.866667,-156.666667,No,No,Unknown
2547,17080.0,UnitedStates,46.966667,-123.9,Yes,Yes,Limited
2548,7320.0,UnitedStates,41.55,-70.616667,Unknown,Yes,Limited
2549,6770.0,UnitedStates,44.233333,-68.35,Yes,Yes,Moderate
2550,19820.0,UnitedStates,57.783333,-152.4,Yes,Yes,Limited
2551,19795.0,UnitedStates,60.683333,-151.4,No,No,Limited
2552,19530.0,UnitedStates,58.25,-134.9,No,No,Unknown
2553,19240.0,UnitedStates,55.2,-132.833333,Yes,Yes,Limited
2554,19220.0,UnitedStates,55.533333,-132.4,No,No,Unknown
2555,17920.0,UnitedStates,48.533333,-123.016667,Yes,Yes,Limited
2556,17100.0,UnitedStates,48.366667,-124.616667,Unknown,Yes,Unknown
2557,16720.0,UnitedStates,43.116667,-124.416667,No,No,Unknown
2558,16660.0,UnitedStates,40.716667,-124.216667,No,Yes,EmergencyOnly
2559,5410.0,UnitedStates,46.8,-90.816667,Yes,Yes,Limited
2560,5280.0,UnitedStates,46.533333,-87.383333,No,Yes,Limited
2561,5020.0,UnitedStates,45.083333,-87.6,Yes,Yes,Major
2562,4960.0,UnitedStates,44.283333,-88.266667,Yes,Yes,Limited
2563,4780.0,UnitedStates,41.666667,-87.433333,Yes,Yes,Major
2564,4750.0,UnitedStates,41.733333,-86.9,Yes,Yes,Limited
2565,4510.0,UnitedStates,45.65,-84.466667,Yes,Yes,Limited
2566,20480.0,UnitedStates,71.283333,-156.783333,Yes,Yes,Unknown
2567,19910.0,UnitedStates,57.533333,-153.983333,Yes,Yes,Limited
2568,16410.0,UnitedStates,38.1,-122.266667,Yes,Yes,Major
2569,16260.0,UnitedStates,36.8,-121.783333,Unknown,Yes,Unknown
2570,9250.0,UnitedStates,28.95,-95.333333,Yes,Yes,Limited
2571,8790.0,UnitedStates,30.383333,-88.883333,Yes,Yes,Limited
2572,8490.0,UnitedStates,33.366667,-79.283333,Yes,Yes,Limited
2573,4470.0,UnitedStates,45.066667,-83.416667,Unknown,Yes,Limited
2574,5270.0,UnitedStates,46.416667,-86.65,Unknown,Yes,Limited
2575,19310.0,UnitedStates,56.966667,-133.933333,Unknown,Unknown,Unknown
2576,7330.0,UnitedStates,41.283333,-70.1,Unknown,Yes,Limited
2577,7410.0,UnitedStates,41.666667,-71.266667,Unknown,Yes,Limited
2578,8850.0,UnitedStates,29.916667,-90.066667,Yes,Yes,Unknown
2579,20250.0,UnitedStates,58.716667,-157.016667,No,Yes,Limited
2580,20280.0,UnitedStates,58.816667,-158.566667,Unknown,Unknown,Limited
2581,20340.0,UnitedStates,63.033333,-163.55,Yes,Yes,Unknown
2582,20450.0,UnitedStates,66.916667,-162.583333,Unknown,Unknown,Unknown
2583,4610.0,UnitedStates,45.316667,-85.266667,Yes,Yes,Limited
2584,4820.0,UnitedStates,42.3,-87.833333,Yes,Yes,Limited
2585,16838.0,UnitedStates,46.3,-124.05,Yes,Yes,Limited
2586,16920.0,UnitedStates,46.016667,-122.85,Unknown,Unknown,Unknown
2587,17840.0,UnitedStates,48.233333,-122.683333,Unknown,Yes,Unknown
2588,19450.0,UnitedStates,58.2,-136.35,Unknown,Unknown,Unknown
2589,19788.0,UnitedStates,60.05,-151.683333,Unknown,Unknown,Unknown
